Student-name,student_id,cgpa,coding_skill,communication_skill,aptitude_skill,problem_solving,projects_count,internship_count,internship_company_level,certification_count,certification_company_level,technical_skills,tools_known,placement_probability,placement_status
Student_2043,STU102042,7.62,7,6,9,1,4,1,2,0,1,3,4,70.5,1
Student_2044,STU102043,5.57,2,8,7,5,5,4,0,8,1,3,3,58.96,1
Student_2045,STU102044,9.3,1,8,2,10,0,4,2,2,2,1,11,68.66,1
Student_2046,STU102045,8.61,4,1,5,10,4,1,2,1,1,2,3,64.79,1
Student_2047,STU102046,5.34,2,5,5,6,3,2,0,6,2,9,9,49.54,0
Student_2048,STU102047,8.54,8,2,9,7,4,0,1,0,2,5,2,75.85,1
Student_2049,STU102048,7.72,10,10,2,1,1,4,1,6,1,7,3,76.56,1
Student_2050,STU102049,5.41,7,5,1,4,0,0,2,8,0,4,5,51.52,1
Student_2051,STU102050,7.29,8,10,4,5,4,1,0,3,0,2,11,77.12,1
Student_2052,STU102051,7.42,6,9,4,5,5,2,0,1,2,5,11,72.54,1
Student_2053,STU102052,5.83,1,4,1,7,4,0,1,3,1,9,12,43.55,0
Student_2054,STU102053,9.73,9,8,10,4,4,3,2,8,1,9,4,92.48,1
Student_2055,STU102054,9.25,6,1,7,10,3,1,1,7,1,8,12,73.56,1
Student_2056,STU102055,8.35,10,8,2,7,0,2,1,4,2,5,9,80.76,1
Student_2057,STU102056,7.31,1,6,9,8,5,1,2,7,1,11,5,64.16,1
Student_2058,STU102057,7.06,1,8,7,2,0,1,2,6,0,7,10,54.67,1
Student_2059,STU102058,8.25,8,6,7,1,1,0,2,3,2,1,5,70.73,1
Student_2060,STU102059,7.73,6,3,1,10,1,0,2,2,2,4,7,62.43,1
Student_2061,STU102060,5.31,8,8,9,10,6,3,2,0,2,7,4,79.47,1
Student_2062,STU102061,7.56,8,5,10,1,4,4,2,2,0,3,5,73.66,1
Student_2063,STU102062,9.03,8,10,9,1,0,3,2,7,0,4,1,84.03,1
Student_2064,STU102063,7.3,10,5,2,9,6,2,0,8,2,1,7,77.16,1
Student_2065,STU102064,5.26,7,7,10,4,6,2,0,8,0,8,11,69.07,1
Student_2066,STU102065,8.93,7,6,9,9,0,1,1,4,0,2,4,82.5,1
Student_2067,STU102066,6.01,10,9,2,7,4,0,1,3,0,10,2,74.31,1
Student_2068,STU102067,6.29,4,7,2,7,2,1,0,5,1,1,7,57.85,1
Student_2069,STU102068,5.82,9,3,8,2,0,4,0,6,1,3,8,62.22,1
Student_2070,STU102069,6.65,2,5,3,2,4,1,2,5,2,3,9,47.94,0
Student_2071,STU102070,8.78,9,9,3,5,4,2,1,4,2,7,8,83.04,1
Student_2072,STU102071,7.6,10,10,7,10,6,2,0,1,1,2,8,93.66,1
Student_2073,STU102072,6.02,3,2,10,1,2,3,2,2,2,7,8,49.4,0
Student_2074,STU102073,9.39,2,1,6,7,1,1,0,8,1,1,13,59.38,1
Student_2075,STU102074,9.4,4,8,7,7,5,0,1,6,1,10,7,78.69,1
Student_2076,STU102075,9.35,5,8,6,8,4,4,0,1,2,4,2,82.46,1
Student_2077,STU102076,6.19,2,2,9,7,0,4,0,0,1,8,2,52.91,1
Student_2078,STU102077,7.26,1,8,2,8,1,0,1,0,2,7,12,56.59,1
Student_2079,STU102078,9.92,10,5,8,3,1,4,0,0,0,11,11,85.86,1
Student_2080,STU102079,8.86,5,2,6,3,1,0,1,5,0,5,9,60.68,1
Student_2081,STU102080,5.14,9,7,4,8,4,0,2,4,1,7,13,68.59,1
Student_2082,STU102081,5.33,5,7,6,9,0,3,2,6,1,9,13,63.11,1
Student_2083,STU102082,7.32,10,3,6,10,5,1,0,4,0,1,1,78.38,1
Student_2084,STU102083,9.55,9,1,10,4,2,2,2,8,0,2,1,78.16,1
Student_2085,STU102084,7.69,10,4,3,8,3,2,1,0,1,1,7,75.31,1
Student_2086,STU102085,7.49,6,2,8,1,3,1,1,8,0,5,10,59.21,1
Student_2087,STU102086,5.53,3,4,5,2,1,4,0,3,1,3,6,46.33,0
Student_2088,STU102087,8.28,4,8,10,10,6,0,2,6,0,10,6,81.62,1
Student_2089,STU102088,9.11,4,2,4,10,3,2,1,1,0,1,8,67.34,1
Student_2090,STU102089,6.9,1,1,2,10,6,3,1,2,1,1,11,50.06,1
Student_2091,STU102090,8.88,3,3,10,9,3,4,0,3,1,7,11,72.66,1
Student_2092,STU102091,9.82,3,10,1,2,4,3,2,4,1,11,4,70.16,1
Student_2093,STU102092,6.02,1,7,7,2,2,2,1,1,1,2,14,50.54,1
Student_2094,STU102093,7.62,9,6,10,8,3,1,0,6,2,11,5,83.54,1
Student_2095,STU102094,6.44,1,6,3,5,6,1,0,5,2,9,5,51.07,1
Student_2096,STU102095,8.96,9,7,3,5,5,3,1,8,1,7,14,81.48,1
Student_2097,STU102096,7.89,1,8,3,6,5,4,1,6,2,10,6,62.5,1
Student_2098,STU102097,8.17,2,3,10,8,2,2,0,1,0,1,1,64.74,1
Student_2099,STU102098,8.99,2,3,3,8,3,0,2,2,1,11,14,59.49,1
Student_2100,STU102099,6.98,6,10,2,9,5,1,0,2,2,1,4,74.19,1
Student_2101,STU102100,9.58,7,8,6,10,1,3,2,7,1,4,3,87.91,1
Student_2102,STU102101,7.67,1,7,10,3,1,2,1,7,0,3,14,61.06,1
Student_2103,STU102102,5.79,3,10,3,9,5,4,1,2,0,6,11,65.5,1
Student_2104,STU102103,8.48,2,5,1,3,2,0,1,7,1,11,11,52.36,1
Student_2105,STU102104,8.97,8,4,10,1,6,0,0,4,2,8,7,76.42,1
Student_2106,STU102105,6.58,9,6,9,5,2,1,2,3,1,10,12,74.31,1
Student_2107,STU102106,9.29,2,9,6,7,2,0,0,3,1,7,12,72.59,1
Student_2108,STU102107,9.53,2,6,6,3,2,2,0,3,0,1,1,65.04,1
Student_2109,STU102108,6.38,10,8,10,9,0,1,0,0,1,6,2,83.72,1
Student_2110,STU102109,9.92,9,1,9,1,1,1,2,6,2,9,12,73.95,1
Student_2111,STU102110,5.7,4,6,2,6,3,1,2,3,1,9,11,53.24,1
Student_2112,STU102111,6.01,5,2,10,6,0,2,1,1,1,2,12,57.87,1
Student_2113,STU102112,5.92,9,3,9,8,2,3,0,0,0,8,8,71.12,1
Student_2114,STU102113,9.47,6,6,3,3,3,0,2,2,0,11,2,69.9,1
Student_2115,STU102114,8.27,10,2,3,5,1,0,0,0,0,4,12,68.54,1
Student_2116,STU102115,5.76,9,4,3,10,2,3,1,4,0,3,11,67.65,1
Student_2117,STU102116,7.2,9,6,1,5,4,1,1,5,2,7,9,68.83,1
Student_2118,STU102117,8.08,7,5,10,8,2,4,0,5,0,5,4,80.26,1
Student_2119,STU102118,5.42,10,6,7,7,3,2,1,5,1,6,3,73.1,1
Student_2120,STU102119,9.41,9,6,10,3,1,1,2,6,0,4,4,83.84,1
Student_2121,STU102120,9.02,5,8,7,7,6,1,2,0,2,9,9,80.59,1
Student_2122,STU102121,7.53,5,9,2,10,2,1,2,3,2,3,7,71.84,1
Student_2123,STU102122,9.84,8,5,6,8,1,0,2,8,0,5,13,82.14,1
Student_2124,STU102123,7.09,10,6,4,5,0,0,1,1,0,2,11,71.23,1
Student_2125,STU102124,9.92,4,6,7,5,4,4,2,7,0,4,11,76.79,1
Student_2126,STU102125,8.34,9,6,7,1,5,2,1,6,0,7,4,76.75,1
Student_2127,STU102126,8.17,7,2,4,8,5,1,1,6,1,10,13,68.71,1
Student_2128,STU102127,5.83,7,4,3,6,0,0,0,2,1,5,7,56.02,1
Student_2129,STU102128,9.41,3,1,7,6,5,3,1,1,2,6,8,65.13,1
Student_2130,STU102129,7.14,4,1,9,5,4,0,0,1,0,11,11,57.25,1
Student_2131,STU102130,5.81,7,1,4,5,6,1,1,2,0,5,11,54.81,1
Student_2132,STU102131,5.06,5,7,6,3,0,1,2,2,1,7,8,54.1,1
Student_2133,STU102132,7.8,3,1,7,3,1,0,0,1,0,9,13,51.37,1
Student_2134,STU102133,7.64,1,6,10,2,6,3,1,6,1,11,12,61.5,1
Student_2135,STU102134,8.6,7,2,3,9,1,3,1,1,2,7,6,69.28,1
Student_2136,STU102135,9.45,6,6,5,8,0,1,0,5,2,3,11,76.62,1
Student_2137,STU102136,5.4,10,6,1,3,6,0,0,4,0,7,11,62.25,1
Student_2138,STU102137,8.66,7,3,6,5,3,2,2,6,0,3,1,70.65,1
Student_2139,STU102138,5.94,2,8,5,10,0,2,2,6,0,4,10,59.86,1
Student_2140,STU102139,9.29,4,4,7,5,2,1,1,7,1,6,11,68.05,1
Student_2141,STU102140,9.1,2,7,9,8,3,3,1,3,1,7,11,75.24,1
Student_2142,STU102141,7.7,8,4,4,6,1,2,1,4,2,8,14,68.55,1
Student_2143,STU102142,8.55,7,1,9,7,0,0,1,3,1,9,3,69.65,1
Student_2144,STU102143,6.57,1,6,6,5,6,4,0,6,0,1,6,56.69,1
Student_2145,STU102144,7.36,2,5,5,1,3,4,0,2,2,4,1,53.02,1
Student_2146,STU102145,9.11,2,9,2,8,6,3,1,1,0,3,5,72.44,1
Student_2147,STU102146,7.3,4,9,1,4,2,4,1,3,1,6,2,62.42,1
Student_2148,STU102147,6.79,3,8,8,5,4,0,2,4,1,6,1,64.37,1
Student_2149,STU102148,7.47,1,7,6,1,1,1,1,0,0,8,10,52.89,1
Student_2150,STU102149,9.14,2,2,7,3,3,1,2,2,0,11,12,57.82,1
Student_2151,STU102150,6.68,9,8,6,2,5,0,2,7,2,4,3,72.43,1
Student_2152,STU102151,5.87,1,3,10,2,3,1,1,4,1,4,13,46.54,0
Student_2153,STU102152,8.56,9,6,7,1,6,0,0,0,1,1,2,77.06,1
Student_2154,STU102153,9.13,7,10,9,6,5,0,2,3,2,11,6,88.96,1
Student_2155,STU102154,5.5,2,7,5,8,3,4,2,7,2,11,6,56.98,1
Student_2156,STU102155,6.2,2,6,1,3,0,4,1,7,1,3,11,46.15,0
Student_2157,STU102156,5.71,5,5,1,1,1,3,0,1,2,3,7,47.04,0
Student_2158,STU102157,6.74,5,4,9,10,1,4,2,8,1,8,7,69.27,1
Student_2159,STU102158,7.25,4,2,5,2,0,1,1,0,1,8,5,49.75,0
Student_2160,STU102159,8.74,10,9,2,3,0,4,0,7,2,8,3,80.61,1
Student_2161,STU102160,8.26,10,7,3,6,5,0,0,7,2,9,6,80.41,1
Student_2162,STU102161,8.1,3,7,1,3,5,4,0,5,2,8,3,60.49,1
Student_2163,STU102162,6.76,4,4,6,9,5,1,2,0,1,6,5,63.11,1
Student_2164,STU102163,9.21,10,5,6,1,6,3,0,8,2,5,3,80.77,1
Student_2165,STU102164,7.36,4,6,3,7,0,2,2,2,1,4,6,60.96,1
Student_2166,STU102165,9.9,2,2,3,10,6,0,1,0,0,3,4,65.37,1
Student_2167,STU102166,8.17,5,4,7,8,6,1,0,6,2,7,9,71.54,1
Student_2168,STU102167,5.63,5,4,1,9,2,1,2,4,1,9,2,53.53,1
Student_2169,STU102168,8.38,5,4,5,8,3,2,0,1,1,1,7,68.98,1
Student_2170,STU102169,6.63,10,7,3,5,2,3,2,0,1,2,5,72.8,1
Student_2171,STU102170,8.43,1,7,5,1,1,0,1,5,2,8,9,55.0,1
Student_2172,STU102171,5.35,6,7,4,1,0,3,2,0,2,4,10,54.12,1
Student_2173,STU102172,5.87,2,7,6,8,3,2,1,5,0,8,5,58.45,1
Student_2174,STU102173,9.28,7,2,9,7,5,0,0,0,2,6,13,77.08,1
Student_2175,STU102174,6.14,4,5,2,5,4,4,2,6,0,1,12,54.42,1
Student_2176,STU102175,9.19,5,10,10,10,6,3,1,6,0,6,5,92.6,1
Student_2177,STU102176,6.4,5,2,8,3,3,4,0,3,0,1,12,56.58,1
Student_2178,STU102177,8.21,5,5,2,9,4,0,1,6,0,8,2,67.17,1
Student_2179,STU102178,8.47,2,6,4,4,3,2,0,7,2,1,3,60.26,1
Student_2180,STU102179,7.56,5,3,9,6,0,4,1,7,0,5,6,65.72,1
Student_2181,STU102180,6.53,3,6,4,4,4,4,2,2,2,10,4,56.53,1
Student_2182,STU102181,6.06,4,5,7,9,4,1,1,7,2,6,11,62.6,1
Student_2183,STU102182,5.17,2,4,5,4,1,0,0,2,2,8,3,42.63,0
Student_2184,STU102183,6.52,4,10,2,8,3,2,1,4,2,4,5,66.13,1
Student_2185,STU102184,8.27,9,9,8,3,2,1,1,0,2,3,9,82.71,1
Student_2186,STU102185,9.69,8,8,10,8,5,3,2,6,1,5,3,95.15,1
Student_2187,STU102186,9.36,3,7,10,3,2,2,0,7,2,11,7,72.87,1
Student_2188,STU102187,8.83,1,1,2,5,1,1,0,3,2,8,9,48.08,0
Student_2189,STU102188,8.94,1,9,3,1,1,3,1,6,0,8,4,59.86,1
Student_2190,STU102189,8.32,6,9,10,6,1,2,0,6,0,5,7,81.78,1
Student_2191,STU102190,6.3,3,6,7,2,0,1,0,5,0,9,11,52.78,1
Student_2192,STU102191,9.54,4,7,5,3,0,2,0,4,0,2,7,69.04,1
Student_2193,STU102192,8.35,1,3,10,1,0,4,2,3,0,4,11,55.25,1
Student_2194,STU102193,7.8,8,5,3,6,0,1,2,4,0,1,3,68.38,1
Student_2195,STU102194,5.55,1,7,2,5,1,4,2,6,2,11,1,46.97,0
Student_2196,STU102195,7.24,5,1,6,10,1,1,0,7,2,8,4,61.05,1
Student_2197,STU102196,7.3,6,1,10,2,6,4,2,3,0,2,9,63.56,1
Student_2198,STU102197,9.32,2,5,1,8,0,0,0,4,1,8,10,60.23,1
Student_2199,STU102198,7.73,7,9,8,9,0,4,2,5,1,8,7,83.41,1
Student_2200,STU102199,6.9,7,7,5,3,4,0,1,8,2,8,10,66.5,1
Student_2201,STU102200,9.88,1,1,5,6,3,2,0,5,2,11,6,58.49,1
Student_2202,STU102201,5.55,4,5,2,6,4,3,1,6,1,6,5,52.64,1
Student_2203,STU102202,7.11,4,8,7,10,3,3,1,7,1,8,11,73.57,1
Student_2204,STU102203,5.21,5,8,5,6,0,3,1,2,0,4,10,59.8,1
Student_2205,STU102204,8.7,1,2,8,8,0,0,2,4,1,6,10,58.34,1
Student_2206,STU102205,9.59,1,7,5,5,5,3,2,3,0,11,14,68.11,1
Student_2207,STU102206,6.4,7,10,9,10,0,3,1,0,2,2,1,81.53,1
Student_2208,STU102207,9.29,9,5,5,10,4,4,1,3,2,7,4,87.33,1
Student_2209,STU102208,6.46,1,9,3,8,1,3,1,1,0,1,3,57.95,1
Student_2210,STU102209,9.55,2,3,2,3,3,0,2,3,2,9,3,54.91,1
Student_2211,STU102210,8.77,6,1,5,7,6,4,1,1,2,10,13,69.39,1
Student_2212,STU102211,9.02,6,4,10,1,5,0,1,3,0,2,12,71.52,1
Student_2213,STU102212,5.09,2,7,10,4,4,1,0,3,1,7,11,55.35,1
Student_2214,STU102213,9.81,9,1,5,5,5,3,1,2,2,6,1,76.92,1
Student_2215,STU102214,8.63,4,2,6,7,0,0,0,4,1,2,3,61.46,1
Student_2216,STU102215,6.52,7,5,2,6,1,0,0,8,1,6,10,59.89,1
Student_2217,STU102216,9.15,6,9,5,6,6,4,0,0,2,3,11,83.37,1
Student_2218,STU102217,6.41,3,1,1,2,4,1,2,6,1,1,10,40.18,0
Student_2219,STU102218,9.36,8,4,3,2,3,1,1,0,2,9,8,70.03,1
Student_2220,STU102219,5.56,7,3,3,2,5,3,1,0,2,7,4,53.25,1
Student_2221,STU102220,8.52,9,5,3,10,5,2,0,1,0,9,7,81.44,1
Student_2222,STU102221,7.7,3,5,3,8,5,2,0,5,2,10,2,62.31,1
Student_2223,STU102222,5.48,1,10,8,7,0,4,0,8,0,4,12,60.3,1
Student_2224,STU102223,6.21,2,2,1,1,3,3,0,2,0,7,7,38.25,0
Student_2225,STU102224,5.06,1,5,6,9,5,4,1,4,0,2,6,52.97,1
Student_2226,STU102225,7.34,5,9,6,8,0,3,1,7,0,1,8,73.35,1
Student_2227,STU102226,6.51,10,5,1,9,0,1,0,5,0,8,8,68.93,1
Student_2228,STU102227,7.99,2,10,1,4,2,2,0,2,1,7,13,61.19,1
Student_2229,STU102228,6.49,3,2,3,5,3,0,0,1,0,5,8,46.73,0
Student_2230,STU102229,6.5,8,7,8,5,6,2,0,2,0,10,10,75.12,1
Student_2231,STU102230,8.72,10,6,6,9,1,3,2,5,1,4,4,86.77,1
Student_2232,STU102231,5.24,5,7,4,8,0,2,1,4,0,2,9,58.78,1
Student_2233,STU102232,9.51,4,8,5,10,1,0,1,7,1,6,8,78.0,1
Student_2234,STU102233,9.26,5,10,10,6,4,1,2,1,1,5,4,86.08,1
Student_2235,STU102234,8.34,10,5,3,10,0,1,0,1,0,10,13,79.59,1
Student_2236,STU102235,7.97,6,2,6,10,5,3,0,3,2,9,2,71.32,1
Student_2237,STU102236,9.46,7,7,6,1,0,2,1,8,2,10,1,74.4,1
Student_2238,STU102237,5.93,9,7,6,7,5,3,2,4,0,2,12,75.13,1
Student_2239,STU102238,5.39,1,8,9,9,0,2,0,6,2,5,2,58.81,1
Student_2240,STU102239,6.2,4,7,10,4,5,4,1,6,0,3,5,66.56,1
Student_2241,STU102240,8.97,9,10,8,4,1,3,1,5,0,5,11,88.89,1
Student_2242,STU102241,5.17,5,7,6,5,2,2,1,5,1,5,14,58.5,1
Student_2243,STU102242,7.91,8,9,2,8,6,4,2,8,0,5,5,81.85,1
Student_2244,STU102243,9.98,1,8,4,5,3,3,2,3,0,8,13,69.09,1
Student_2245,STU102244,9.28,4,2,6,4,0,1,2,1,2,5,10,61.21,1
Student_2246,STU102245,7.61,9,2,9,8,3,4,2,6,1,6,2,77.26,1
Student_2247,STU102246,5.32,1,7,2,5,5,3,2,5,1,1,14,47.76,0
Student_2248,STU102247,9.16,1,10,6,8,3,0,2,3,2,4,4,73.21,1
Student_2249,STU102248,7.99,4,10,10,1,5,1,1,0,0,2,8,73.66,1
Student_2250,STU102249,5.57,3,3,10,3,3,4,1,3,1,2,1,52.72,1
Student_2251,STU102250,5.47,7,1,10,7,5,2,0,5,1,11,13,62.53,1
Student_2252,STU102251,9.55,3,9,7,1,1,0,0,2,2,1,2,69.65,1
Student_2253,STU102252,8.35,1,3,8,5,5,2,0,0,1,6,2,59.22,1
Student_2254,STU102253,9.15,10,1,9,6,3,0,2,1,0,3,5,79.4,1
Student_2255,STU102254,9.39,2,6,5,1,4,3,2,5,2,2,12,62.78,1
Student_2256,STU102255,7.86,10,4,9,7,6,3,0,0,0,11,2,83.92,1
Student_2257,STU102256,7.59,4,1,9,9,5,2,0,5,1,8,8,65.27,1
Student_2258,STU102257,7.15,1,4,7,9,1,2,2,0,2,5,3,57.29,1
Student_2259,STU102258,6.58,1,8,2,3,1,2,2,0,0,10,3,49.36,0
Student_2260,STU102259,7.17,8,7,8,4,4,4,1,5,1,11,8,76.65,1
Student_2261,STU102260,8.87,7,1,5,1,2,1,0,0,0,1,1,61.28,1
Student_2262,STU102261,8.01,8,10,8,4,2,2,2,8,0,1,4,82.82,1
Student_2263,STU102262,9.46,4,9,2,5,5,3,1,1,2,2,7,74.4,1
Student_2264,STU102263,7.22,6,6,7,7,0,3,1,8,0,3,5,70.04,1
Student_2265,STU102264,8.04,3,2,5,5,2,2,2,4,1,2,13,55.72,1
Student_2266,STU102265,8.16,8,3,4,8,6,2,2,4,1,2,13,73.77,1
Student_2267,STU102266,7.96,4,7,10,7,0,3,1,7,1,5,3,73.55,1
Student_2268,STU102267,8.51,3,3,6,1,6,4,1,0,1,7,8,59.29,1
Student_2269,STU102268,6.19,4,3,5,2,3,0,2,8,0,1,5,48.38,0
Student_2270,STU102269,7.56,6,5,6,7,0,3,0,0,1,1,6,68.56,1
Student_2271,STU102270,5.52,7,3,9,3,2,0,0,4,2,2,1,57.63,1
Student_2272,STU102271,6.92,7,3,1,2,0,2,0,7,0,2,3,52.98,1
Student_2273,STU102272,7.44,4,5,1,9,1,1,0,0,2,1,10,59.58,1
Student_2274,STU102273,8.26,8,5,6,10,6,2,0,4,1,11,4,82.11,1
Student_2275,STU102274,9.75,7,9,2,8,2,2,0,2,2,9,14,83.48,1
Student_2276,STU102275,8.0,2,1,8,8,6,2,0,7,1,10,10,60.66,1
Student_2277,STU102276,8.72,8,1,7,3,0,3,2,2,0,7,10,67.49,1
Student_2278,STU102277,7.53,9,9,6,10,2,3,1,7,2,10,12,86.58,1
Student_2279,STU102278,8.17,5,5,4,9,6,1,1,1,0,11,4,70.98,1
Student_2280,STU102279,5.35,4,4,9,8,4,0,1,2,1,7,5,58.65,1
Student_2281,STU102280,6.27,4,2,7,2,2,0,1,0,0,6,13,48.7,0
Student_2282,STU102281,6.81,4,9,7,7,6,0,0,0,2,6,9,70.68,1
Student_2283,STU102282,7.36,6,6,5,8,4,2,2,3,2,6,4,71.16,1
Student_2284,STU102283,5.23,4,9,1,7,0,1,1,4,2,2,7,54.77,1
Student_2285,STU102284,5.7,7,5,2,9,4,2,0,2,1,10,8,62.88,1
Student_2286,STU102285,6.38,7,4,8,7,2,1,0,1,2,7,12,66.71,1
Student_2287,STU102286,9.86,5,7,5,7,1,4,0,0,2,4,7,78.82,1
Student_2288,STU102287,6.66,5,5,2,1,4,3,2,2,2,11,2,53.65,1
Student_2289,STU102288,7.41,10,8,5,2,2,2,2,0,0,2,13,75.9,1
Student_2290,STU102289,5.98,8,8,8,5,1,4,2,5,1,9,1,73.06,1
Student_2291,STU102290,8.05,7,2,4,1,3,0,1,2,1,7,5,58.6,1
Student_2292,STU102291,6.4,7,5,3,10,5,4,1,3,1,6,8,69.62,1
Student_2293,STU102292,6.03,6,10,5,7,4,3,2,7,1,5,12,72.12,1
Student_2294,STU102293,7.58,7,8,7,5,4,3,2,4,2,10,1,77.14,1
Student_2295,STU102294,5.03,7,3,2,5,0,3,2,4,1,11,13,50.58,1
Student_2296,STU102295,5.04,10,7,1,8,3,4,2,7,1,3,2,68.76,1
Student_2297,STU102296,6.1,2,3,5,9,0,0,0,3,2,1,13,49.72,0
Student_2298,STU102297,5.18,10,6,7,10,0,2,1,7,2,5,13,73.85,1
Student_2299,STU102298,5.54,2,2,8,1,2,0,0,4,2,4,9,41.26,0
Student_2300,STU102299,6.69,10,6,8,10,6,1,1,5,2,9,6,83.81,1
Student_2301,STU102300,9.01,7,6,10,4,0,1,0,0,0,6,1,78.28,1
Student_2302,STU102301,7.86,10,8,9,2,6,2,0,8,1,7,8,84.49,1
Student_2303,STU102302,7.56,7,5,1,9,4,3,0,3,2,11,3,69.69,1
Student_2304,STU102303,6.47,7,1,7,9,0,2,2,0,1,3,14,62.53,1
Student_2305,STU102304,9.66,5,8,10,1,1,4,0,6,0,7,4,78.59,1
Student_2306,STU102305,6.99,1,9,8,3,4,3,0,3,2,9,10,61.76,1
Student_2307,STU102306,5.44,2,1,6,10,5,2,2,4,0,9,5,49.94,0
Student_2308,STU102307,8.09,9,5,10,8,2,2,2,6,1,11,9,83.7,1
Student_2309,STU102308,5.57,8,6,4,2,0,4,1,6,0,9,5,59.52,1
Student_2310,STU102309,6.73,8,4,7,2,1,4,0,8,1,1,6,64.7,1
Student_2311,STU102310,7.54,10,2,3,2,5,0,1,8,1,1,14,64.51,1
Student_2312,STU102311,9.37,1,5,2,5,6,1,1,6,1,11,7,59.87,1
Student_2313,STU102312,7.47,6,4,6,9,1,2,0,8,1,2,13,68.77,1
Student_2314,STU102313,8.51,9,7,2,7,4,0,1,4,1,11,5,78.56,1
Student_2315,STU102314,9.96,8,6,6,7,0,3,2,1,2,8,5,84.32,1
Student_2316,STU102315,5.66,3,3,10,2,1,3,2,8,2,8,2,50.24,1
Student_2317,STU102316,6.37,4,9,3,2,0,1,0,5,0,1,14,55.9,1
Student_2318,STU102317,6.97,3,4,2,5,4,3,1,5,0,11,2,53.17,1
Student_2319,STU102318,7.11,6,5,8,7,3,1,0,8,2,6,6,69.61,1
Student_2320,STU102319,7.06,9,3,4,7,1,3,2,0,1,10,10,68.27,1
Student_2321,STU102320,9.54,8,8,4,9,2,3,0,1,1,3,6,87.19,1
Student_2322,STU102321,8.57,10,7,7,3,6,2,2,2,2,1,10,84.47,1
Student_2323,STU102322,8.04,4,7,8,1,0,4,2,0,1,5,6,65.36,1
Student_2324,STU102323,6.55,2,8,9,9,5,2,2,3,0,2,3,68.52,1
Student_2325,STU102324,9.12,8,7,10,1,4,0,1,1,1,6,9,80.98,1
Student_2326,STU102325,9.78,8,3,8,8,4,4,1,2,1,4,12,84.74,1
Student_2327,STU102326,9.11,6,3,4,5,5,2,1,7,0,8,7,69.04,1
Student_2328,STU102327,5.01,8,2,2,8,2,4,1,3,0,1,4,56.17,1
Student_2329,STU102328,8.18,9,1,10,7,3,4,2,8,2,7,9,77.82,1
Student_2330,STU102329,5.26,1,5,5,9,0,4,2,5,1,10,4,49.79,0
Student_2331,STU102330,6.29,9,4,7,2,3,3,2,0,0,6,3,65.78,1
Student_2332,STU102331,5.3,2,2,2,9,6,4,1,5,0,9,1,47.11,0
Student_2333,STU102332,8.02,1,1,4,10,4,3,0,6,0,4,4,55.64,1
Student_2334,STU102333,8.43,8,3,6,5,1,4,0,3,0,6,13,72.01,1
Student_2335,STU102334,5.57,8,6,8,5,3,3,1,7,0,7,14,68.6,1
Student_2336,STU102335,6.92,4,2,10,1,1,4,1,2,0,8,3,55.24,1
Student_2337,STU102336,7.28,8,10,6,6,2,0,1,6,2,10,12,78.78,1
Student_2338,STU102337,6.85,7,7,6,10,4,2,1,6,1,7,14,76.51,1
Student_2339,STU102338,5.61,2,7,6,10,1,4,2,3,1,7,3,59.68,1
Student_2340,STU102339,7.09,5,3,4,10,0,0,1,0,1,6,6,60.45,1
Student_2341,STU102340,8.76,10,1,3,10,4,2,2,5,1,6,9,77.29,1
Student_2342,STU102341,5.36,4,9,1,3,2,1,1,6,1,1,1,51.89,1
Student_2343,STU102342,5.4,3,5,2,10,0,4,2,2,1,9,9,52.61,1
Student_2344,STU102343,6.77,1,2,2,3,4,1,2,4,1,8,12,41.04,0
Student_2345,STU102344,9.71,5,8,10,3,3,2,2,7,2,9,2,81.06,1
Student_2346,STU102345,8.34,10,10,7,4,6,2,1,6,0,11,11,89.79,1
Student_2347,STU102346,8.39,8,10,6,9,5,4,2,1,0,1,14,90.56,1
Student_2348,STU102347,6.81,9,4,8,8,4,0,1,3,0,6,12,74.65,1
Student_2349,STU102348,7.97,7,10,9,6,0,4,2,6,2,6,3,83.79,1
Student_2350,STU102349,5.05,1,7,5,8,1,0,2,8,0,9,13,49.52,0
Student_2351,STU102350,8.18,1,5,3,8,6,4,1,6,2,2,9,61.38,1
Student_2352,STU102351,9.57,1,3,4,1,1,0,0,7,2,1,8,51.59,1
Student_2353,STU102352,8.06,2,10,8,9,4,3,1,8,2,2,9,76.78,1
Student_2354,STU102353,9.37,1,8,3,1,4,0,0,0,2,6,8,59.87,1
Student_2355,STU102354,8.62,4,2,2,2,2,0,1,2,0,7,6,52.35,1
Student_2356,STU102355,5.6,10,1,7,9,3,2,2,5,1,7,10,67.58,1
Student_2357,STU102356,9.51,9,5,4,7,2,1,1,7,0,3,9,80.83,1
Student_2358,STU102357,5.33,4,4,8,10,5,4,0,6,2,4,13,62.54,1
Student_2359,STU102358,7.67,4,10,1,1,2,2,2,5,2,3,3,61.06,1
Student_2360,STU102359,5.71,7,7,8,3,1,1,1,3,2,11,4,64.05,1
Student_2361,STU102360,5.06,9,9,5,1,1,2,1,7,0,9,1,64.3,1
Student_2362,STU102361,7.11,7,6,2,5,0,2,2,3,1,3,12,63.37,1
Student_2363,STU102362,6.48,1,1,1,4,5,4,0,5,0,10,7,40.46,0
Student_2364,STU102363,7.43,1,8,6,8,5,3,1,2,2,6,2,65.77,1
Student_2365,STU102364,7.89,4,2,9,9,2,2,0,6,1,6,1,66.46,1
